G0640|00371|1987345|1991091|
G0641|00305|1987345|1991091|
G0641|00510|1987345|1991091|
G0642|00186|1987345|1991091|
G0643|03683|1987345|1991091|
G0644|19535|1987345|1991091|
G0646|00745|1987345|1991091|
G0647|00745|1987345|1991091|
G0649|36166|1987345|1991091|
G0650|00777|1987345|1991091|
G0651|03883|1987345|1991091|
G0651|32512|1987345|1991091|
G0652|00451|1987345|1991091|
G0653|25006|1987345|1991091|
G0654|61221|1987345|1991091|
G0655|03678|1988204|1991091|
G0656|03667|1987345|1991091|
G0657|03626|1987345|1991091|
G0658|03623|1987345|1991091|
G0659|03633|1987345|1991091|
G0660|03613|1987345|1991091|
G0661|18075|1987345|1991091|
G0662|03636|1987345|1991091|
G0663|25006|1987345|1991091|
G0664|03662|1987345|1991091|
G0665|00797|1987345|1991091|
G0666|00797|1987345|1991091|
G0667|03657|1987345|1991091|
G0668|25006|1987345|1991091|
G0669|03633|1987345|1991091|
G0670|20852|1987345|1991091|
G0671|62400|1987345|1991091|
G0673|80021|1987345|1987345|
G0674|21811|1987345|1991091|
G0675|00315|1987345|1991091|
G0676|61159|1987345|1991091|
G0677|00866|1987345|1991091|
G0678|00866|1987345|1991091|
G0679|00866|1987345|1991091|
G0680|33272|1987345|1991091|
G0681|37187|1987345|1991091|
G0682|00206|1987345|1991091|
G0683|00406|1987345|1991091|
G0684|00406|1987345|1991091|
G0685|00173|1987345|1991091|
G0686|00451|1987345|1991091|
G0687|00399|1987345|1991091|
G0688|28945|1987345|1991091|
G0689|00206|1987345|1991091|
G0690|22249|1987345|1991091|
G0691|40036|1987345|1991091|
G0692|00173|1987345|1991091|
G0693|28945|1987345|1991091|
G0694|00443|1987345|1991091|
G0695|00206|1987345|1991091|
G0696|00448|1987345|1991091|
G0697|17647|1987345|1991091|
G0698|60150|1987345|1991091|
G0699|13167|1987345|1991091|
G0700|17070|1987345|1987345|
G0700|34690|1987345|1987345|
G0700|34691|1987345|1987345|
G0701|00413|1987345|1991091|
G0702|00443|1987345|1991091|
G0703|61026|1987345|1991091|
G0704|61026|1987345|1991091|
G0705|20281|1987345|1991091|
G0706|00310|1987345|1991091|
G0707|00371|1987345|1991091|
G0708|34690|1987345|1991091|
G0708|34691|1987345|1991091|
G0709|20281|1987345|1991091|
G0710|00779|1987345|1991091|
G0710|00886|1987345|1991091|
G0711|06338|1987345|1991091|
G0712|40223|1987345|1987345|
G0713|60955|1987345|1991091|
G0714|02892|1987345|1991091|
G0717|19436|1988330|1991091|
G0718|00501|1988330|1991091|
G0719|06353|1987345|1991091|
G0720|06353|1987345|1991091|
G0721|06353|1987345|1991091|
G0724|00206|1987345|1991091|
G0726|01938|1987345|1991091|
G0727|00443|1987345|1991091|
G0728|18951|1987345|1991091|
G0729|18951|1987345|1991091|
G0730|18951|1987345|1991091|
G0731|18951|1987345|1991091|
G0732|06408|1987345|1991091|
G0733|39176|1987345|1991091|
G0734|00787|1987331|1987331|
G0735|18951|1987345|1991091|
G0736|18951|1987345|1991091|
G0737|18951|1987345|1991091|
G0738|18951|1987345|1991091|
G0739|18951|1987345|1991091|
G0740|18951|1987345|1991091|
G0741|02426|1987345|1991091|
G0742|61934|1987345|1991091|
G0743|00749|1987345|1991091|
G0744|00443|1987345|1991091|
G0745|19799|1987359|1991091|
G0746|14230|1987345|1991091|
G0747|60134|1987345|1991091|
G0748|19799|1987345|1991091|
G0754|34690|1987345|1991091|
G0754|34691|1987345|1991091|
G0756|00334|1987345|1991091|
G0758|62173|1987345|1991091|
G0759|06373|1987345|1991091|
G0761|00838|1987345|1991091|
G0761|14224|1987345|1991091|
G0763|22971|1987345|1991091|
G0764|00334|1987345|1991091|
G0765|00334|1987345|1991091|
G0766|00749|1987345|1991091|
G0767|22970|1987345|1991091|
G0768|00334|1987345|1991091|
G0768|22970|1987345|1991091|
G0769|00334|1987345|1991091|
G0770|34690|1987345|1991091|
G0770|34691|1987345|1991091|
G0772|00494|1987345|1991091|
G0773|21845|1987345|1991091|
G0775|60765|1987345|1991091|
G0777|32494|1987345|1991091|
G0778|61951|1987345|1991091|
G0779|17054|1987345|1987345|
G0779|17065|1987345|1987345|
G0779|34690|1987345|1987345|
G0779|34691|1987345|1987345|
G0780|00335|1987345|1991091|
G0781|00335|1987345|1991091|
G0782|31778|1987345|1991091|
G0783|00711|1987345|1991091|
G0784|00399|1987345|1991091|
G0785|00382|1987345|1991091|
G0786|35647|1987345|1991091|
G0787|06338|1987345|1991091|
G0788|08066|1987345|1991091|
G0789|60955|1987345|1991091|
G0790|00849|1987345|1991091|
G0791|00737|1987345|1991091|
G0794|20281|1987345|1991091|
G0795|20281|1987345|1991091|
G0796|20281|1987345|1991091|
G0797|20281|1987345|1991091|
G0798|00739|1987345|1991091|
G0799|00443|1987345|1991091|
G0800|00209|1987345|1991091|
G0800|00210|1987345|1991091|
G0801|00765|1987345|1991091|
G0802|00765|1987345|1991091|
G0803|00209|1987345|1991091|
G0803|00210|1987345|1991091|
G0804|61951|1987345|1991091|
G0805|20281|1987345|1987345|
G0805|31945|1987345|1987345|
G0806|00765|1987345|1987345|
G0806|16420|1987345|1987345|
G0806|60474|1987345|1987345|
G0806|67169|1987345|1987345|
G0807|00749|1987345|1991091|
G0808|62415|1987345|1991091|
G0809|16217|1987345|1991091|
G0810|00656|1987345|1991091|
G0811|00655|1987345|1991091|
G0812|00665|1987345|1991091|
G0813|00655|1987345|1991091|
G0815|15354|1988204|1991091|
G0816|00877|1987345|1991091|
G0817|00651|1987345|1991091|
G0818|10195|1987345|1991091|
G0819|00655|1988008|1991091|
G0820|20935|1987345|1991091|
G0821|00654|1987345|1991091|
G0822|36796|1987345|1991091|
G0823|15076|1987345|1991091|
G0824|00872|1987345|1991091|
G0825|18141|1987345|1991091|
G0826|00653|1987345|1991091|
G0827|00443|1987345|1991091|
G0828|00443|1987345|1991091|
G0829|00443|1987345|1991091|
G0830|00443|1987345|1991091|
G0831|00443|1987345|1991091|
G0832|00443|1987345|1991091|
G0833|00443|1987345|1991091|
G0834|00443|1987345|1991091|
G0835|00102|1987345|1991091|
G0836|15092|1987345|1991091|
G0836|15094|1987345|1991091|
G0837|01938|1987345|1991091|
G0837|15093|1987345|1991091|
G0838|01938|1987345|1991091|
G0838|15093|1987345|1991091|
G0839|01938|1987345|1991091|
G0839|15093|1987345|1991091|
G0840|15076|1987345|1991091|
G0842|00334|1987345|1991091|
G0843|32494|1987345|1991091|
G0844|06338|1987345|1991091|
G0844|32494|1987345|1991091|
G0846|32494|1987345|1991091|
G0849|67164|1987345|1987345|
G0851|38671|1988288|1991091|
G0852|38671|1988288|1991091|
G0853|38671|1988288|1991091|
G0854|38671|1988288|1991091|
G0855|38671|1988288|1991091|
G0856|00487|1987345|1991091|
G0857|00453|1987345|1991091|
G0858|61638|1987345|1991091|
G0859|05090|1987345|1991091|
G0860|10195|1987345|1991091|
G0861|00091|1987345|1991091|
G0865|21323|1987345|1991091|
G0866|06373|1987345|1991091|
G0870|22129|1987345|1987345|
G0870|36196|1987345|1987345|
G0870|61736|1987345|1987345|
G0871|60150|1987345|1991091|
G0872|21323|1987345|1991091|
G0873|21323|1987345|1991091|
G0874|00779|1987345|1991091|
G0875|00485|1987345|1987345|
G0875|00886|1987345|1987345|
G0876|60150|1987345|1991091|
G0881|00443|1987345|1991091|
G0882|00443|1987345|1991091|
G0883|02843|1987345|1991091|
G0884|19302|1987345|1991091|
G0885|19302|1987345|1991091|
G0886|00487|1987345|1991091|
G0887|00453|1987345|1991091|
G0888|61638|1988204|1991091|
G0890|00443|1987345|1987345|
G0890|06160|1987345|1987345|
G0892|02843|1987345|1991091|
G0893|02426|1987345|1991091|
G0894|00446|1987345|1991091|
G0895|00446|1987345|1991091|
G0896|00149|1987345|1991091|
G0897|15091|1987345|1991091|
G0899|22197|1987331|1991091|
G0901|32823|1987331|1991091|
G0902|60627|1987331|1991091|
G0903|08395|1987331|1991091|
G0904|38022|1987331|1991091|
G0905|81033|1987331|1987331|
G0906|81033|1987331|1987331|
G0907|01938|1987331|1991091|
G0907|29762|1987331|1991091|
G0908|38956|1987331|1991091|
G0909|08111|1987317|1991091|
G0912|38936|1987317|1991091|
G0913|33294|1987317|1991091|
G0914|14656|1987317|1991091|
G0915|15327|1987317|1991091|
G0916|33294|1987317|1991091|
G0917|39148|1987331|1991091|
G0918|26486|1987317|1991091|
G0919|38651|1987317|1991091|
G0923|37470|1987317|1991091|
G0924|38343|1987317|1991091|
G0925|39142|1987331|1991091|
G0926|39135|1987331|1991091|
G0927|39134|1987345|1991091|
G0928|39133|1987331|1991091|
G0929|39109|1987331|1991091|
G0930|39108|1987331|1991091|
G0931|39107|1987331|1991091|
G0932|39104|1987331|1991091|
G0935|39078|1988176|1991091|
G0936|39078|1988176|1991091|
G0937|39077|1988176|1991091|
G0938|39075|1988176|1991091|
G0939|39062|1988330|1991091|
G0940|39062|1988330|1991091|
